	0	17	25	44	66	75	90
8	0.0	0.0	0.0	0.946	1.0	1.0	1.0
70|11	0.0	0.27049999999999996	0.1835	0.1875	0.2015	0.1875	0.133
117|52	0.0	0.155	0.0	0.126	0.147	0.0	0.0
7|12|28	0.0	0.0	0.0	0.0	1.0	1.0	1.0
1|13|23|100|138	0.0	0.0	0.0	0.0	0.0802	0.6472	0.8518000000000001
84|2|6|53|63	0.0	0.0	0.16340000000000002	0.027200000000000002	0.06620000000000001	0.0	0.1622
60|51|56|81|106|114	0.0	0.1688333333333333	0.17	0.14166666666666666	0.14100000000000001	0.13933333333333334	0.0
103|139|61|119|120|135	0.0	0.0	0.0	0.12683333333333333	0.0	0.0	0.14366666666666666
20|92|58|64|108|25|43|72|83	0.0	0.0	0.06366666666666666	0.1436666666666667	0.10355555555555555	0.13566666666666666	0.14277777777777778
94|39|10|47|54|59|71|105|110|136	0.0	0.10969999999999999	0.0924	0.09179999999999999	0.0963	0.08220000000000002	0.0
129|45|104|9|24|50|57|86|109|111|113|99|102|134	0.0	0.13328571428571429	0.0095	0.10007142857142858	0.0	0.06192857142857143	0.0
22|132|55|73|31|69|98|37|80|88|89|137|65|77|96|125	0.0	0.14087500000000003	0.0	0.025875	0.10031249999999999	0.0980625	0.0
32|3|127|21|33|34|48|68|74|90|107|116|130|131|42|76|123	0.0	0.0	0.08117647058823531	0.08541176470588237	0.03094117647058823	0.08364705882352944	0.11958823529411766
26|27|38|79|112|5|16|17|75|118|91|18|35|36|49|62|87|95|97|115	0.0	0.13799999999999998	0.12000000000000002	0.030199999999999998	0.03655	0.04865	0.0
121|122|4|14|19|30|40|44|46|66|82|85|93|101|124|126|15|29|41|67|78|128|133	0.0	0.0	0.007347826086956522	0.0377391304347826	0.07126086956521739	0.05213043478260869	0.11608695652173913
