,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,4,5,6,7,8,9
1,0.0,0.0716446590837309,0.7964603517290707,2.806501034769536,0.8228959953030296,1.681328598235348,0.5571378298095166,0.7454235264134926,0.8350492694038766,2.840530854696824,0.03698330063230243,0.568360614054859,0.9068245748107121,0.3132919223501955,1.6061569361033028,0.306622393401219,0.772577514527523,0.7182433098048785,0.334032219870302,1.9463767212913783,1.0612130559523996,0.5655128120298724,0.7496148117459457,0.6021860612062805,0.37746460669174875,1.6433924350971414,0.15134382678572153,0.5870696652377085,1.1368428976234706,0.429275858593988,0.34452234781983393,0.19870740042143434
10,0.0716446590837309,0.0,0.8084582247469301,2.809194448021993,0.8344725459933611,1.6568705648486295,0.5741498544874126,0.7582302467252807,0.8582764028033566,2.8431307022616426,0.1075772113013391,0.5850439966685723,0.8798816484793558,0.3417846944753907,1.6198880503520632,0.3509654957369886,0.7849094004660659,0.7315196438288871,0.29259357193544555,1.95757834626287,1.070208006636501,0.5822774872408492,0.7623500068376653,0.6179694606000092,0.41810442419529303,1.656582538719763,0.19949501567487268,0.6032400886467473,1.1452512904647298,0.4708663243886461,0.3684557628883797,0.2034769288681961
11,0.7964603517290707,0.8084582247469301,0.0,2.460311353456802,0.7744948286939504,3.3470127213334835,0.531165983734034,0.6375880607334096,1.1308106743377109,2.4928912673167107,0.7879942824283679,0.4846517549686159,1.2590621734758,0.6262536786137584,3.2786756109818507,0.8932595613675415,0.8287914555403362,0.32504807116677115,0.9066513862502749,3.4690851670046032,0.4428655369321889,0.48900604228151356,0.443766987186797,0.5939975235861026,0.9138077193345527,3.2968768842336917,0.8176097881955617,0.44620884872855454,0.5284762954304206,0.8625962002113726,0.9042206168315216,0.8487008681623053
12,2.806501034769536,2.809194448021993,2.460311353456802,0.0,2.45801630221861,1.384251983971243,2.6394134708638157,2.5016214130299685,2.8347988876975725,0.1365166226138415,2.8047432177863643,2.630116178631982,2.86371964708452,2.7407411456075823,1.2042567660483596,2.698394545309199,2.498181635088321,2.516626451032415,2.8323480454683607,1.568148757126524,2.225972145312378,2.6395298856883134,2.4982365656901537,2.6170495625601506,2.6793980157269397,1.2505902082012086,2.811010038030238,2.6286512352221485,2.1269060681479446,2.679963823244092,2.677666062225073,2.8179130599880033
13,0.8228959953030296,0.8344725459933611,0.7744948286939504,2.45801630221861,0.0,3.353800409529705,0.37259836760765114,0.3380001518559317,1.151450684031002,2.4904036101486864,0.8147684628108504,0.413216850194336,1.276992206445454,0.8265278296718235,3.2858928971591923,0.9166921361977908,0.15244943921174672,0.6055281307608459,0.9295589042202923,3.4767268449600186,0.9697378839783882,0.5837902997532977,0.6145964093290265,0.6232032894655651,0.936802621594992,3.303991586602002,0.8432434704507357,0.7060180864974624,0.5083262491942931,0.8871694197785023,0.9275099729472963,0.8732496023888568
14,1.681328598235348,1.6568705648486295,3.3470127213334835,1.384251983971243,3.353800409529705,0.0,3.480320723098591,3.38046788514614,1.4570518230699672,1.3681985665498855,1.698888056831641,3.4735034975670125,1.5664376901779282,2.1887298365431764,0.3432459832153451,1.5233648393286474,3.3824877953838377,3.3837827077482547,1.5911730639823662,0.7133921251074207,2.8535785648631884,3.4749436951771813,3.36754401497633,3.1665059724879754,1.4920885157301413,0.2527795005364552,1.6908532341910474,3.1675891707283643,3.099527310110118,1.571507721407592,1.5118648868042546,1.6558266082846866
15,0.5571378298095166,0.5741498544874126,0.531165983734034,2.6394134708638157,0.37259836760765114,3.480320723098591,0.0,0.3314388440099784,0.9768768578756268,2.675092150357222,0.5449395532615181,0.12434551118447938,1.1226510727734684,0.5625627905489974,3.4165052826091995,0.6883736163277439,0.42744930599492503,0.32323082751932225,0.7057973353076491,3.6042989815086783,0.8201506685546339,0.2867527927323814,0.333981650527879,0.3249994728602791,0.7147379415582763,3.4335717512493638,0.5870284711761323,0.4286010293637936,0.7980468800374674,0.6478914900339198,0.7024133121596752,0.6296733672387764
16,0.7454235264134926,0.7582302467252807,0.6375880607334096,2.5016214130299685,0.3380001518559317,3.38046788514614,0.3314388440099784,0.0,1.0955441811881492,2.53611771191756,0.7363680764427952,0.25928211769190523,1.2274245059497122,0.74947311894136,3.3132817046339724,0.848070455492026,0.38136994158609333,0.3724157628451465,0.8621774106937243,3.5030546949707695,0.7954179464020713,0.49694085988486986,0.3196830234698698,0.27584932870248935,0.8696798425686516,3.331194285177609,0.7679862059148262,0.5138041539433771,0.5604004047039509,0.8156933569358542,0.8595981583614313,0.8010143531081466
17,0.8350492694038766,0.8582764028033566,1.1308106743377109,2.8347988876975725,1.151450684031002,1.4570518230699672,0.9768768578756268,1.0955441811881492,0.0,2.867222835775503,0.8344329078443936,0.9830689322814227,1.0809890902588883,0.8064632436525719,1.4554133587364777,0.7733590264484663,1.1158560630176704,1.0757223811045025,0.8761870705962266,1.7883556943045955,1.3144674128255898,0.9814370949622325,1.0973194366488066,1.004079694712299,0.7734547374716256,1.3936401005898793,0.8969202700621712,0.9940891053045346,1.392743192624052,0.7634362352244624,0.814850832492435,0.8753836720770809
